,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score,bias,from,to,from,to,from,to,acc,description of target
85,sp|B0UXP9|IMDH2_DANRE,-,514,MSA_M_1,-,357,1.1e-07,23.3,0.2,2,2,3.4e-06,0.0009,23.3,0.2,285,413,285,413,285,413,0.87,Inosine-5'-monophosphate dehydrogenase 2 OS=Danio rerio OX=7955 GN=impdh2 PE=3 SV=1
86,sp|B6YWA9|HIS6_THEON,-,252,MSA_M_1,-,357,1.3e-07,18.8,0.0,1,2,7.8e-05,0.021,18.8,0.0,32,180,32,180,32,180,0.72,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=hisF PE=3 SV=1
87,sp|B6YWA9|HIS6_THEON,-,252,MSA_M_1,-,357,1.3e-07,15.1,0.1,2,2,0.0011,0.28,15.1,0.1,172,233,172,233,172,233,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=hisF PE=3 SV=1
88,sp|A0JNA3|IMDH1_BOVIN,-,514,MSA_M_1,-,357,1.4e-07,13.1,0.0,1,2,0.0044,1.2,13.1,0.0,50,115,50,115,50,115,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Bos taurus OX=9913 GN=IMPDH1 PE=2 SV=2
89,sp|A0JNA3|IMDH1_BOVIN,-,514,MSA_M_1,-,357,1.4e-07,20.3,0.1,2,2,2.7e-05,0.0071,20.3,0.1,341,411,341,411,341,411,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Bos taurus OX=9913 GN=IMPDH1 PE=2 SV=2
90,sp|P50096|IMDH1_MOUSE,-,514,MSA_M_1,-,357,1.4e-07,13.1,0.0,1,2,0.0043,1.1,13.1,0.0,50,116,50,116,50,116,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
91,sp|P50096|IMDH1_MOUSE,-,514,MSA_M_1,-,357,1.4e-07,20.3,0.1,2,2,2.7e-05,0.0071,20.3,0.1,341,411,341,411,341,411,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
92,sp|D3ZLZ7|IMDH1_RAT,-,514,MSA_M_1,-,357,1.4e-07,13.1,0.0,1,2,0.0043,1.1,13.1,0.0,50,116,50,116,50,116,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Impdh1 PE=3 SV=1
93,sp|D3ZLZ7|IMDH1_RAT,-,514,MSA_M_1,-,357,1.4e-07,20.3,0.1,2,2,2.7e-05,0.0071,20.3,0.1,341,411,341,411,341,411,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Impdh1 PE=3 SV=1
94,sp|Q9UY49|IMDH_PYRAB,-,485,MSA_M_1,-,357,1.5e-07,17.5,0.0,1,2,0.0002,0.053,17.5,0.0,34,103,34,103,34,103,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=guaB PE=3 SV=1
95,sp|Q9UY49|IMDH_PYRAB,-,485,MSA_M_1,-,357,1.5e-07,17.1,1.0,2,2,0.00026,0.067,17.1,1.0,307,377,307,377,307,377,0.90,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=guaB PE=3 SV=1
96,sp|Q6GMG5|IMDH1_DANRE,-,544,MSA_M_1,-,357,1.5e-07,13.2,0.0,1,2,0.0039,1,13.2,0.0,50,115,50,115,50,115,0.81,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
97,sp|Q6GMG5|IMDH1_DANRE,-,544,MSA_M_1,-,357,1.5e-07,20.2,0.1,2,2,3e-05,0.0078,20.2,0.1,340,411,340,411,340,411,0.85,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
98,sp|Q7NTY1|GUAC_CHRVO,-,316,MSA_M_1,-,357,1.6e-07,35.1,1.3,1,1,9.1e-10,2.4e-07,35.1,1.3,119,255,119,255,119,255,0.80,GMP reductase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=guaC PE=3 SV=1
99,sp|O67820|IMDH_AQUAE,-,490,MSA_M_1,-,357,2e-07,19.0,0.0,1,3,7.1e-05,0.019,19.0,0.0,31,115,31,115,31,115,0.84,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
100,sp|O67820|IMDH_AQUAE,-,490,MSA_M_1,-,357,2e-07,2.1,2.5,2,3,9.4,2.5e+03,2.1,2.5,227,304,227,304,227,304,0.70,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
101,sp|O67820|IMDH_AQUAE,-,490,MSA_M_1,-,357,2e-07,18.3,0.4,3,3,0.00011,0.029,18.3,0.4,317,383,317,383,317,383,0.84,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
102,sp|P05325|HIS4_METVO,-,242,MSA_M_1,-,357,2.2e-07,13.6,0.2,1,2,0.0031,0.81,13.6,0.2,57,131,57,131,57,131,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus voltae OX=2188 GN=hisA PE=3 SV=1
103,sp|P05325|HIS4_METVO,-,242,MSA_M_1,-,357,2.2e-07,20.4,0.0,2,2,2.5e-05,0.0066,20.4,0.0,162,227,162,227,162,227,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus voltae OX=2188 GN=hisA PE=3 SV=1
104,sp|A1R562|HIS4_PAEAT,-,247,MSA_M_1,-,357,2.3e-07,18.5,0.0,1,2,9.8e-05,0.026,18.5,0.0,65,130,65,130,65,130,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Paenarthrobacter aurescens (strain TC1) OX=290340 GN=hisA PE=1 SV=1
105,sp|A1R562|HIS4_PAEAT,-,247,MSA_M_1,-,357,2.3e-07,14.7,0.1,2,2,0.0014,0.38,14.7,0.1,163,234,163,234,163,234,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Paenarthrobacter aurescens (strain TC1) OX=290340 GN=hisA PE=1 SV=1
106,sp|Q8F4Q4|IMDH_LEPIN,-,508,MSA_M_1,-,357,2.3e-07,13.2,0.0,1,2,0.0039,1,13.2,0.0,46,110,46,110,46,110,0.85,Inosine-5'-monophosphate dehydrogenase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=guaB PE=3 SV=1
107,sp|Q8F4Q4|IMDH_LEPIN,-,508,MSA_M_1,-,357,2.3e-07,19.5,0.1,2,2,4.7e-05,0.012,19.5,0.1,328,413,328,413,328,413,0.85,Inosine-5'-monophosphate dehydrogenase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=guaB PE=3 SV=1
108,sp|P20839|IMDH1_HUMAN,-,514,MSA_M_1,-,357,2.9e-07,13.1,0.0,1,2,0.0043,1.1,13.1,0.0,50,116,50,116,50,116,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
109,sp|P20839|IMDH1_HUMAN,-,514,MSA_M_1,-,357,2.9e-07,19.3,0.1,2,2,5.7e-05,0.015,19.3,0.1,341,411,341,411,341,411,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
110,sp|Q9L6B7|IMDH_PASMU,-,487,MSA_M_1,-,357,5.8e-07,16.2,0.1,1,2,0.00047,0.12,16.2,0.1,28,101,28,101,28,101,0.85,Inosine-5'-monophosphate dehydrogenase OS=Pasteurella multocida (strain Pm70) OX=272843 GN=guaB PE=3 SV=1
111,sp|Q9L6B7|IMDH_PASMU,-,487,MSA_M_1,-,357,5.8e-07,21.4,0.4,2,2,1.3e-05,0.0034,21.4,0.4,307,385,307,385,307,385,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pasteurella multocida (strain Pm70) OX=272843 GN=guaB PE=3 SV=1
112,sp|Q84XA3|IMDH_VIGUN,-,502,MSA_M_1,-,357,5.8e-07,12.6,0.2,1,2,0.006,1.6,12.6,0.2,43,100,43,100,43,100,0.89,Inosine-5'-monophosphate dehydrogenase OS=Vigna unguiculata OX=3917 GN=impdh PE=1 SV=1
113,sp|Q84XA3|IMDH_VIGUN,-,502,MSA_M_1,-,357,5.8e-07,22.4,0.4,2,2,6.5e-06,0.0017,22.4,0.4,294,420,294,420,294,420,0.88,Inosine-5'-monophosphate dehydrogenase OS=Vigna unguiculata OX=3917 GN=impdh PE=1 SV=1
114,sp|Q6AE15|HIS4_LEIXX,-,248,MSA_M_1,-,357,7.1e-07,12.1,0.0,1,2,0.0088,2.3,12.1,0.0,71,132,71,132,71,132,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisA PE=3 SV=1
115,sp|Q6AE15|HIS4_LEIXX,-,248,MSA_M_1,-,357,7.1e-07,19.8,0.1,2,2,3.8e-05,0.01,19.8,0.1,162,236,162,236,162,236,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisA PE=3 SV=1
116,sp|Q0W0J3|HIS4_METAR,-,240,MSA_M_1,-,357,7.2e-07,11.7,0.0,1,2,0.011,3,11.7,0.0,62,130,62,130,62,130,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50) OX=351160 GN=hisA PE=3 SV=1
117,sp|Q0W0J3|HIS4_METAR,-,240,MSA_M_1,-,357,7.2e-07,20.1,0.3,2,2,3.2e-05,0.0085,20.1,0.3,181,228,181,228,181,228,0.96,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50) OX=351160 GN=hisA PE=3 SV=1
118,sp|P42851|IMDH_PYRFU,-,485,MSA_M_1,-,357,7.6e-07,17.2,0.0,1,2,0.00023,0.062,17.2,0.0,34,100,34,100,34,100,0.84,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=guaB PE=3 SV=1
119,sp|P42851|IMDH_PYRFU,-,485,MSA_M_1,-,357,7.6e-07,17.1,1.0,2,2,0.00026,0.067,17.1,1.0,307,377,307,377,307,377,0.90,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=guaB PE=3 SV=1
120,sp|F7CYY5|IMDH2_XENTR,-,515,MSA_M_1,-,357,8.1e-07,12.0,0.0,1,2,0.0096,2.5,12.0,0.0,49,119,49,119,49,119,0.81,Inosine-5'-monophosphate dehydrogenase 2 OS=Xenopus tropicalis OX=8364 GN=impdh2 PE=3 SV=1
121,sp|F7CYY5|IMDH2_XENTR,-,515,MSA_M_1,-,357,8.1e-07,21.5,1.6,2,2,1.2e-05,0.0031,21.5,1.6,286,413,286,413,286,413,0.86,Inosine-5'-monophosphate dehydrogenase 2 OS=Xenopus tropicalis OX=8364 GN=impdh2 PE=3 SV=1
122,sp|Q54QQ0|IMDH_DICDI,-,515,MSA_M_1,-,357,8.5e-07,11.8,0.0,1,2,0.011,2.8,11.8,0.0,55,121,55,121,55,121,0.84,Inosine-5'-monophosphate dehydrogenase OS=Dictyostelium discoideum OX=44689 GN=impdh PE=1 SV=1
123,sp|Q54QQ0|IMDH_DICDI,-,515,MSA_M_1,-,357,8.5e-07,19.1,0.0,2,2,6.6e-05,0.017,19.1,0.0,346,431,346,431,346,431,0.90,Inosine-5'-monophosphate dehydrogenase OS=Dictyostelium discoideum OX=44689 GN=impdh PE=1 SV=1
124,sp|Q0WD32|IMDH_YERPE,-,487,MSA_M_1,-,357,8.9e-07,14.7,0.1,1,2,0.0014,0.37,14.7,0.1,29,100,29,100,29,100,0.89,Inosine-5'-monophosphate dehydrogenase OS=Yersinia pestis OX=632 GN=guaB PE=3 SV=1
125,sp|Q0WD32|IMDH_YERPE,-,487,MSA_M_1,-,357,8.9e-07,18.7,0.8,2,2,8.3e-05,0.022,18.7,0.8,309,385,309,385,309,385,0.86,Inosine-5'-monophosphate dehydrogenase OS=Yersinia pestis OX=632 GN=guaB PE=3 SV=1
126,sp|P47996|IMDH1_ARATH,-,503,MSA_M_1,-,357,8.9e-07,10.9,0.2,1,2,0.02,5.4,10.9,0.2,39,105,39,105,39,105,0.87,Inosine-5'-monophosphate dehydrogenase 1 OS=Arabidopsis thaliana OX=3702 GN=IMPDH PE=2 SV=1
127,sp|P47996|IMDH1_ARATH,-,503,MSA_M_1,-,357,8.9e-07,24.0,0.9,2,2,2.1e-06,0.00055,24.0,0.9,276,396,276,396,276,396,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Arabidopsis thaliana OX=3702 GN=IMPDH PE=2 SV=1
128,sp|Q58927|HIS4_METJA,-,237,MSA_M_1,-,357,9.4e-07,10.5,0.0,1,2,0.027,7.1,10.5,0.0,60,110,60,110,60,110,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisA PE=3 SV=1
129,sp|Q58927|HIS4_METJA,-,237,MSA_M_1,-,357,9.4e-07,20.7,0.1,2,2,2.1e-05,0.0056,20.7,0.1,165,223,165,223,165,223,0.94,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisA PE=3 SV=1
130,sp|P21879|IMDH_BACSU,-,488,MSA_M_1,-,357,9.9e-07,26.1,0.1,1,2,4.8e-07,0.00013,26.1,0.1,31,116,31,116,31,116,0.81,Inosine-5'-monophosphate dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=guaB PE=1 SV=2
131,sp|P21879|IMDH_BACSU,-,488,MSA_M_1,-,357,9.9e-07,10.9,0.3,2,2,0.02,5.2,10.9,0.3,311,383,311,383,311,383,0.87,Inosine-5'-monophosphate dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=guaB PE=1 SV=2
132,sp|Q39UK4|PYRDB_GEOMG,-,305,MSA_M_1,-,357,1.1e-06,32.1,0.6,1,1,7.3e-09,1.9e-06,32.1,0.6,219,297,219,297,219,297,0.84,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15) OX=269799 GN=pyrD PE=3 SV=1"
133,sp|A0JUZ7|HIS4_ARTS2,-,248,MSA_M_1,-,357,1.2e-06,17.1,0.0,1,2,0.00027,0.07,17.1,0.0,66,132,66,132,66,132,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Arthrobacter sp. (strain FB24) OX=290399 GN=hisA PE=3 SV=1
134,sp|A0JUZ7|HIS4_ARTS2,-,248,MSA_M_1,-,357,1.2e-06,13.7,0.1,2,2,0.0028,0.74,13.7,0.1,154,235,154,235,154,235,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Arthrobacter sp. (strain FB24) OX=290399 GN=hisA PE=3 SV=1
135,sp|B5EFU4|PYRDB_GEOBB,-,305,MSA_M_1,-,357,1.3e-06,31.9,0.1,1,1,8.5e-09,2.2e-06,31.9,0.1,220,295,220,295,220,295,0.85,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacter bemidjiensis (strain Bem / ATCC BAA-1014 / DSM 16622) OX=404380 GN=pyrD PE=3 SV=1"
136,sp|A1SL57|HIS4_NOCSJ,-,244,MSA_M_1,-,357,1.3e-06,14.6,0.0,1,2,0.0015,0.39,14.6,0.0,63,116,63,116,63,116,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardioides sp. (strain ATCC BAA-499 / JS614) OX=196162 GN=hisA PE=3 SV=1
137,sp|A1SL57|HIS4_NOCSJ,-,244,MSA_M_1,-,357,1.3e-06,17.0,0.4,2,2,0.00028,0.074,17.0,0.4,166,230,166,230,166,230,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardioides sp. (strain ATCC BAA-499 / JS614) OX=196162 GN=hisA PE=3 SV=1
138,sp|O58045|IMDH_PYRHO,-,486,MSA_M_1,-,357,1.4e-06,16.5,0.0,1,2,0.00039,0.1,16.5,0.0,34,103,34,103,34,103,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=guaB PE=1 SV=1
139,sp|O58045|IMDH_PYRHO,-,486,MSA_M_1,-,357,1.4e-06,16.5,0.9,2,2,0.00038,0.1,16.5,0.9,307,377,307,377,307,377,0.89,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=guaB PE=1 SV=1
140,sp|Q0ICA6|HIS6_SYNS3,-,263,MSA_M_1,-,357,1.4e-06,17.3,0.0,1,2,0.00023,0.06,17.3,0.0,34,111,34,111,34,111,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisF PE=3 SV=1
141,sp|Q0ICA6|HIS6_SYNS3,-,263,MSA_M_1,-,357,1.4e-06,15.3,1.1,2,2,0.0009,0.24,15.3,1.1,175,234,175,234,175,234,0.92,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisF PE=3 SV=1
142,sp|A7Z4Y0|BAEE_BACVZ,-,746,MSA_M_1,-,357,1.5e-06,30.2,1.2,1,1,2.7e-08,7.2e-06,30.2,1.2,304,584,304,584,304,584,0.78,Polyketide biosynthesis protein BaeE OS=Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / FZB42) OX=326423 GN=baeE PE=1 SV=1
143,sp|A0B7W4|HIS4_METTP,-,242,MSA_M_1,-,357,1.7e-06,6.6,0.1,1,2,0.42,1.1e+02,6.6,0.1,64,112,64,112,64,112,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT) OX=349307 GN=hisA PE=3 SV=1
144,sp|A0B7W4|HIS4_METTP,-,242,MSA_M_1,-,357,1.7e-06,25.2,0.3,2,2,8.7e-07,0.00023,25.2,0.3,183,232,183,232,183,232,0.94,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT) OX=349307 GN=hisA PE=3 SV=1
145,sp|A9WQA3|HIS4_RENSM,-,244,MSA_M_1,-,357,2.2e-06,22.7,0.0,1,2,5.1e-06,0.0013,22.7,0.0,57,127,57,127,57,127,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235) OX=288705 GN=hisA PE=3 SV=1
146,sp|A9WQA3|HIS4_RENSM,-,244,MSA_M_1,-,357,2.2e-06,7.5,0.1,2,2,0.22,57,7.5,0.1,161,231,161,231,161,231,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235) OX=288705 GN=hisA PE=3 SV=1
147,sp|Q3ZYM9|HIS4_DEHMC,-,244,MSA_M_1,-,357,2.2e-06,16.1,0.2,1,2,0.00051,0.14,16.1,0.2,60,138,60,138,60,138,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=hisA PE=3 SV=1
148,sp|Q3ZYM9|HIS4_DEHMC,-,244,MSA_M_1,-,357,2.2e-06,14.5,0.0,2,2,0.0017,0.44,14.5,0.0,179,241,179,241,179,241,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=hisA PE=3 SV=1
149,sp|Q7UJL3|IMDH_RHOBA,-,539,MSA_M_1,-,357,2.3e-06,17.6,0.1,1,2,0.00018,0.048,17.6,0.1,75,159,75,159,75,159,0.79,Inosine-5'-monophosphate dehydrogenase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090 GN=guaB PE=3 SV=1
150,sp|Q7UJL3|IMDH_RHOBA,-,539,MSA_M_1,-,357,2.3e-06,14.8,7.4,2,2,0.0013,0.35,14.8,7.4,304,424,304,424,304,424,0.71,Inosine-5'-monophosphate dehydrogenase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090 GN=guaB PE=3 SV=1
151,sp|Q47QS4|HIS4_THEFY,-,245,MSA_M_1,-,357,2.3e-06,15.0,0.0,1,2,0.0012,0.31,15.0,0.0,64,122,64,122,64,122,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermobifida fusca (strain YX) OX=269800 GN=hisA PE=3 SV=1
152,sp|Q47QS4|HIS4_THEFY,-,245,MSA_M_1,-,357,2.3e-06,14.9,0.0,2,2,0.0012,0.32,14.9,0.0,157,234,157,234,157,234,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermobifida fusca (strain YX) OX=269800 GN=hisA PE=3 SV=1
153,sp|O00086|IMDH_CANAX,-,521,MSA_M_1,-,357,2.5e-06,14.5,0.0,1,2,0.0016,0.42,14.5,0.0,54,127,54,127,54,127,0.87,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans OX=5476 GN=IMH3 PE=2 SV=1
154,sp|O00086|IMDH_CANAX,-,521,MSA_M_1,-,357,2.5e-06,15.2,0.0,2,2,0.00095,0.25,15.2,0.0,341,410,341,410,341,410,0.86,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans OX=5476 GN=IMH3 PE=2 SV=1
155,sp|Q59Q46|IMDH_CANAL,-,521,MSA_M_1,-,357,2.5e-06,14.5,0.0,1,2,0.0016,0.42,14.5,0.0,54,127,54,127,54,127,0.87,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=IMH3 PE=1 SV=2
156,sp|Q59Q46|IMDH_CANAL,-,521,MSA_M_1,-,357,2.5e-06,15.2,0.0,2,2,0.00095,0.25,15.2,0.0,341,410,341,410,341,410,0.86,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=IMH3 PE=1 SV=2
157,sp|P44334|IMDH_HAEIN,-,488,MSA_M_1,-,357,2.8e-06,14.6,0.1,1,2,0.0015,0.39,14.6,0.1,29,112,29,112,29,112,0.86,Inosine-5'-monophosphate dehydrogenase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=guaB PE=3 SV=1
158,sp|P44334|IMDH_HAEIN,-,488,MSA_M_1,-,357,2.8e-06,21.0,0.9,2,2,1.7e-05,0.0045,21.0,0.9,309,394,309,394,309,394,0.84,Inosine-5'-monophosphate dehydrogenase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=guaB PE=3 SV=1
159,sp|Q12658|IMDH_PNECA,-,529,MSA_M_1,-,357,3.3e-06,8.8,0.0,1,2,0.089,23,8.8,0.0,60,131,60,131,60,131,0.84,Inosine-5'-monophosphate dehydrogenase OS=Pneumocystis carinii OX=4754 GN=GUA1 PE=1 SV=2
160,sp|Q12658|IMDH_PNECA,-,529,MSA_M_1,-,357,3.3e-06,20.9,0.1,2,2,1.8e-05,0.0048,20.9,0.1,340,434,340,434,340,434,0.88,Inosine-5'-monophosphate dehydrogenase OS=Pneumocystis carinii OX=4754 GN=GUA1 PE=1 SV=2
161,sp|A5N7R0|HIS4_CLOK5,-,238,MSA_M_1,-,357,3.7e-06,19.2,0.1,1,2,5.8e-05,0.015,19.2,0.1,57,130,57,130,57,130,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680) OX=431943 GN=hisA PE=3 SV=1
162,sp|A5N7R0|HIS4_CLOK5,-,238,MSA_M_1,-,357,3.7e-06,10.0,0.0,2,2,0.039,10,10.0,0.0,170,228,170,228,170,228,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680) OX=431943 GN=hisA PE=3 SV=1
163,sp|B9E171|HIS4_CLOK1,-,238,MSA_M_1,-,357,3.7e-06,19.2,0.1,1,2,5.8e-05,0.015,19.2,0.1,57,130,57,130,57,130,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium kluyveri (strain NBRC 12016) OX=583346 GN=hisA PE=3 SV=1
164,sp|B9E171|HIS4_CLOK1,-,238,MSA_M_1,-,357,3.7e-06,10.0,0.0,2,2,0.039,10,10.0,0.0,170,228,170,228,170,228,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium kluyveri (strain NBRC 12016) OX=583346 GN=hisA PE=3 SV=1
